stop_id,stop_name,stop_desc,platform_code,ja-Hrkt,en,zh-Hans,zh-Hant,ko,Flat,Comm Pass,Ward
209200,太秦東口,太秦東口(西行),,うずまさひがしぐち,Uzumasa Higashiguchi,太秦东口,太秦東口,우즈마사히가시구치,0,1,右
210100,太秦広隆寺前,太秦広隆寺前(東行),A,うずまさこうりゅうじまえ,Uzumasa Koryuji-mae (Koryuji Temple),太秦广隆寺前,太秦廣隆寺前,우즈마사코류지마에,0,1,右
210200,太秦広隆寺前,太秦広隆寺前(西行),B,うずまさこうりゅうじまえ,Uzumasa Koryuji-mae (Koryuji Temple),太秦广隆寺前,太秦廣隆寺前,우즈마사코류지마에,0,1,右
211100,太秦開町,太秦開町(東行),,うずまさひらきちょう,Uzumasa Hirakicho,太秦开町,太秦開町,우즈마사히라키초,0,1,右
211200,太秦開町,太秦開町(西行),,うずまさひらきちょう,Uzumasa Hirakicho,太秦开町,太秦開町,우즈마사히라키초,0,1,右
212100,帷子ノ辻,帷子ノ辻(東行),,かたびらのつじ,Katabiranotsuji,帷子之辻,帷子之辻,가타비라노쓰지,0,1,右
212200,帷子ノ辻,帷子ノ辻(西行),,かたびらのつじ,Katabiranotsuji,帷子之辻,帷子之辻,가타비라노쓰지,0,1,右
213100,生田口,生田口(東行),,おいたぐち,Oitaguchi,生田口,生田口,오이타구치,0,1,右
213200,生田口,生田口(西行),,おいたぐち,Oitaguchi,生田口,生田口,오이타구치,0,1,右
214100,有栖川,有栖川(東行),,ありすがわ,Arisugawa,有栖川,有栖川,아리스가와,0,1,右
214200,有栖川,有栖川(西行),,ありすがわ,Arisugawa,有栖川,有栖川,아리스가와,0,1,右
215100,車折神社前,車折神社前(東行),,くるまざきじんじゃまえ,Kurumazaki Jinja-mae (Kurumazaki-jinja Shrine),车折神社前,車折神社前,구루마자키진자마에,0,1,右
215200,車折神社前,車折神社前(西行),,くるまざきじんじゃまえ,Kurumazaki Jinja-mae (Kurumazaki-jinja Shrine),车折神社前,車折神社前,구루마자키진자마에,0,1,右
216100,下嵯峨,下嵯峨(東行),,しもさが,Shimo-Saga,下嵯峨,下嵯峨,시모사가,0,1,右
216200,下嵯峨,下嵯峨(西行),,しもさが,Shimo-Saga,下嵯峨,下嵯峨,시모사가,0,1,右
217100,嵐山（渡月橋北詰）,嵐山（渡月橋北詰）(東行),,あらしやま（とげつきょうきたづめ）,Arashiyama (Togetsukyo Kitazume),岚山（渡月桥北诘）,嵐山（渡月橋北詰）,아라시야마（도게쓰교키타즈메）,0,1,右
217200,嵐山（渡月橋北詰）,嵐山（渡月橋北詰）(西行),,あらしやま（とげつきょうきたづめ）,Arashiyama (Togetsukyo Kitazume),岚山（渡月桥北诘）,嵐山（渡月橋北詰）,아라시야마（도게쓰교키타즈메）,0,1,右
218001,立命館大学前,立命館大学前(おりば),,りつめいかんだいがくまえ,Ritsumeikan Daigaku-mae (Ritsumeikan University),立命馆大学前,立命館大學前,리쓰메이칸다이가쿠마에,0,1,北
218110,立命館大学前,立命館大学前(B),B,りつめいかんだいがくまえ,Ritsumeikan Daigaku-mae (Ritsumeikan University),立命馆大学前,立命館大學前,리쓰메이칸다이가쿠마에,0,1,北
218120,立命館大学前,立命館大学前(A),A,りつめいかんだいがくまえ,Ritsumeikan Daigaku-mae (Ritsumeikan University),立命馆大学前,立命館大學前,리쓰메이칸다이가쿠마에,0,1,北
218200,立命館大学前,立命館大学前(C),C,りつめいかんだいがくまえ,Ritsumeikan Daigaku-mae (Ritsumeikan University),立命馆大学前,立命館大學前,리쓰메이칸다이가쿠마에,0,1,北
221310,金閣寺道,金閣寺道(B),B,きんかくじみち,Kinkakuji-michi (Kinkakuji Temple),金阁寺道,金閣寺道,킨카쿠지미치（금각사）,0,1,北
221320,金閣寺道,金閣寺道(A),A,きんかくじみち,Kinkakuji-michi (Kinkakuji Temple),金阁寺道,金閣寺道,킨카쿠지미치（금각사）,0,1,北
221400,金閣寺道,金閣寺道(C),C,きんかくじみち,Kinkakuji-michi (Kinkakuji Temple),金阁寺道,金閣寺道,킨카쿠지미치（금각사）,0,1,北
222100,千本北大路,千本北大路(A),A,せんぼんきたおおじ,Senbon Kitaoji,千本北大路,千本北大路,센본키타오지,0,1,北
222200,千本北大路,千本北大路(C),C,せんぼんきたおおじ,Senbon Kitaoji,千本北大路,千本北大路,센본키타오지,0,1,北
222300,千本北大路,千本北大路(B),B,せんぼんきたおおじ,Senbon Kitaoji,千本北大路,千本北大路,센본키타오지,0,1,北
222400,千本北大路,千本北大路(D),D,せんぼんきたおおじ,Senbon Kitaoji,千本北大路,千本北大路,센본키타오지,0,1,北
223100,船岡山,船岡山(東行),A,ふなおかやま,Funaokayama,船冈山,船岡山,후나오카야마,0,1,北
223200,船岡山,船岡山(西行),B,ふなおかやま,Funaokayama,船冈山,船岡山,후나오카야마,0,1,北
224100,建勲神社前,建勲神社前(東行),,けんくんじんじゃまえ,Kenkun Jinja-mae (Kenkun-jinja Shrine),建勲神社前,建勲神社前,겐쿤진자마에,0,1,北
224200,建勲神社前,建勲神社前(西行),,けんくんじんじゃまえ,Kenkun Jinja-mae (Kenkun-jinja Shrine),建勲神社前,建勲神社前,겐쿤진자마에,0,1,北
225100,大徳寺前,大徳寺前(東行),,だいとくじまえ,Daitokuji-mae (Daitokuji Temple),大德寺前,大徳寺前,다이토쿠지마에,0,1,北
225200,大徳寺前,大徳寺前(西行),,だいとくじまえ,Daitokuji-mae (Daitokuji Temple),大德寺前,大徳寺前,다이토쿠지마에,0,1,北
226100,久我石原町,久我石原町(東行),,こがいしはらちょう,Koga Ishiharacho,久我石原町,久我石原町,고가이시하라초,0,1,伏
226200,久我石原町,久我石原町(西行・18号のりば),,こがいしはらちょう,Koga Ishiharacho,久我石原町,久我石原町,고가이시하라초,0,1,伏
227100,東土川橋,東土川橋(東行),,ひがしつちかわばし,Higashitsuchikawabashi,东土川桥,東土川橋,히가시쓰치카와바시,0,1,南
227200,東土川橋,東土川橋(西行),,ひがしつちかわばし,Higashitsuchikawabashi,东土川桥,東土川橋,히가시쓰치카와바시,0,1,南
228300,国道東土川,国道東土川(南行),,こくどうひがしつちかわ,Kokudo Higashitsuchikawa,国道东土川,國道東土川,고쿠도히가시쓰치카와,0,1,南
228400,国道東土川,国道東土川(北行),,こくどうひがしつちかわ,Kokudo Higashitsuchikawa,国道东土川,國道東土川,고쿠도히가시쓰치카와,0,1,向
229100,久世殿城町,久世殿城町(東行),,くぜとのしろちょう,Kuze Tonoshirocho,久世殿城町,久世殿城町,구제토노시로초,0,1,南
229300,久世殿城町,久世殿城町(南行),,くぜとのしろちょう,Kuze Tonoshirocho,久世殿城町,久世殿城町,구제토노시로초,0,1,南
229400,久世殿城町,久世殿城町(北行),,くぜとのしろちょう,Kuze Tonoshirocho,久世殿城町,久世殿城町,구제토노시로초,0,1,南
230300,下久世,下久世(南行),,しもくぜ,Shimo-Kuze,下久世,下久世,시모쿠제,0,1,南
230400,下久世,下久世(北行),,しもくぜ,Shimo-Kuze,下久世,下久世,시모쿠제,0,1,南
231100,中久世,中久世(東行),,なかくぜ,Nakakuze,中久世,中久世,나카쿠제,0,1,南
231200,中久世,中久世(西行),,なかくぜ,Nakakuze,中久世,中久世,나카쿠제,0,1,南
231300,中久世,中久世(南行),,なかくぜ,Nakakuze,中久世,中久世,나카쿠제,0,1,南
231400,中久世,中久世(北行),,なかくぜ,Nakakuze,中久世,中久世,나카쿠제,0,1,南
232100,久世橋西詰,久世橋西詰(東行),,くぜばしにしづめ,Kuzebashi Nishizume,久世桥西诘（西侧）,久世橋西詰（西側）,구제바시니시즈메,0,1,南
232200,久世橋西詰,久世橋西詰(西行),,くぜばしにしづめ,Kuzebashi Nishizume,久世桥西诘（西侧）,久世橋西詰（西側）,구제바시니시즈메,0,1,南
232300,久世橋西詰,久世橋西詰(南行),,くぜばしにしづめ,Kuzebashi Nishizume,久世桥西诘（西侧）,久世橋西詰（西側）,구제바시니시즈메,0,1,南
233110,久世橋東詰,久世橋東詰(東行東詰),,くぜばしひがしづめ,Kuzebashi Higashizume,久世桥东诘（东侧）,久世橋東詰（東側）,구제바시히가시즈메,0,1,南
233120,久世橋東詰,久世橋東詰(東行西詰),,くぜばしひがしづめ,Kuzebashi Higashizume,久世桥东诘（东侧）,久世橋東詰（東側）,구제바시히가시즈메,0,1,南
233200,久世橋東詰,久世橋東詰(西行),,くぜばしひがしづめ,Kuzebashi Higashizume,久世桥东诘（东侧）,久世橋東詰（東側）,구제바시히가시즈메,0,1,南
234300,吉祥院長田町,吉祥院長田町(南行),,きっしょういんながたちょう,Kisshoin Nagatacho,吉祥院长田町,吉祥院長田町,깃쇼인나가타초,0,1,南
234400,吉祥院長田町,吉祥院長田町(北行),,きっしょういんながたちょう,Kisshoin Nagatacho,吉祥院长田町,吉祥院長田町,깃쇼인나가타초,0,1,南
235300,吉祥院西ノ茶屋町,吉祥院西ノ茶屋町(南行),,きっしょういんにしのちゃやちょう,Kisshoin Nishinochayacho,吉祥院西之茶屋町,吉祥院西之茶屋町,깃쇼인니시노차야초,0,1,南
235400,吉祥院西ノ茶屋町,吉祥院西ノ茶屋町(北行),,きっしょういんにしのちゃやちょう,Kisshoin Nishinochayacho,吉祥院西之茶屋町,吉祥院西之茶屋町,깃쇼인니시노차야초,0,1,南
236100,吉祥院車道町,吉祥院車道町(東行),,きっしょういんくるまみちちょう,Kisshoin Kurumamichicho,吉祥院车道町,吉祥院車道町,깃쇼인쿠루마미치초,0,1,南
236200,吉祥院車道町,吉祥院車道町(西行),,きっしょういんくるまみちちょう,Kisshoin Kurumamichicho,吉祥院车道町,吉祥院車道町,깃쇼인쿠루마미치초,0,1,南
237100,西大路七条,西大路七条(B),B,にしおおじななじょう,Nishioji Nanajo,西大路七条,西大路七条,니시오지나나조,0,1,下
237200,西大路七条,西大路七条(D),D,にしおおじななじょう,Nishioji Nanajo,西大路七条,西大路七条,니시오지나나조,0,1,下
237310,西大路七条,西大路七条(C),C,にしおおじななじょう,Nishioji Nanajo,西大路七条,西大路七条,니시오지나나조,0,1,下
237320,西大路七条,西大路七条(A),A,にしおおじななじょう,Nishioji Nanajo,西大路七条,西大路七条,니시오지나나조,0,1,下
237400,西大路七条,西大路七条(E),E,にしおおじななじょう,Nishioji Nanajo,西大路七条,西大路七条,니시오지나나조,0,1,下
238300,西大路花屋町,西大路花屋町(南行),A,にしおおじはなやちょう,Nishioji Hanayacho,西大路花屋町,西大路花屋町,니시오지하나야초,0,1,下
238400,西大路花屋町,西大路花屋町(北行),B,にしおおじはなやちょう,Nishioji Hanayacho,西大路花屋町,西大路花屋町,니시오지하나야초,0,1,下
239100,西大路五条,西大路五条(A),A,にしおおじごじょう,Nishioji Gojo,西大路五条,西大路五条,니시오지고조,0,1,右
239200,西大路五条,西大路五条(C),C,にしおおじごじょう,Nishioji Gojo,西大路五条,西大路五条,니시오지고조,0,1,右
239300,西大路五条,西大路五条(B),B,にしおおじごじょう,Nishioji Gojo,西大路五条,西大路五条,니시오지고조,0,1,右
239400,西大路五条,西大路五条(D),D,にしおおじごじょう,Nishioji Gojo,西大路五条,西大路五条,니시오지고조,0,1,右
240300,西大路松原,西大路松原(南行),A,にしおおじまつばら,Nishioji Matsubara,西大路松原,西大路松原,니시오지마쓰바라,0,1,右
240400,西大路松原,西大路松原(北行),,にしおおじまつばら,Nishioji Matsubara,西大路松原,西大路松原,니시오지마쓰바라,0,1,右
241100,東北園町,東北園町(東行),,ひがしきたぞのちょう,Higashikitazonocho,东北园町,東北園町,히가시키타조노초,0,1,左
242300,左京区総合庁舎前,左京区総合庁舎前(南行),,さきょうくそうごうちょうしゃまえ,Sakyoku Sogochosha-mae (Sakyo Ward Office),左京区综合厅舍前（左京区政府）,左京區總合廳舍前（左京區公所）,사쿄쿠소고초샤마에（사쿄 구청）,0,1,左
242400,左京区総合庁舎前,左京区総合庁舎前(北行),,さきょうくそうごうちょうしゃまえ,Sakyoku Sogochosha-mae (Sakyo Ward Office),左京区综合厅舍前（左京区政府）,左京區總合廳舍前（左京區公所）,사쿄쿠소고초샤마에（사쿄 구청）,0,1,左
243100,修学院駅前,修学院駅前(東行),,しゅうがくいんえきまえ,Shugakuin Station,修学院站前,修學院車站前,슈가쿠인에키마에,0,1,左
243200,修学院駅前,修学院駅前(西行),,しゅうがくいんえきまえ,Shugakuin Station,修学院站前,修學院車站前,슈가쿠인에키마에,0,1,左
244100,松ヶ崎海尻町,松ヶ崎海尻町(東行),,まつがさきかいじりちょう,Matsugasaki Kaijiricho,松崎海尻町,松崎海尻町,마쓰가사키카이지리초,0,1,左
244200,松ヶ崎海尻町,松ヶ崎海尻町(西行),,まつがさきかいじりちょう,Matsugasaki Kaijiricho,松崎海尻町,松崎海尻町,마쓰가사키카이지리초,0,1,左
245100,桜木町,桜木町(東行),,さくらぎちょう,Sakuragicho,樱木町,櫻木町,사쿠라기초,0,1,北
245200,桜木町,桜木町(西行),,さくらぎちょう,Sakuragicho,樱木町,櫻木町,사쿠라기초,0,1,北
246310,わら天神前,わら天神前(B),B,わらてんじんまえ,Waratenjin-mae,藁天神前,藁天神前,와라텐진마에,0,1,北
246320,わら天神前,わら天神前(A),A,わらてんじんまえ,Waratenjin-mae,藁天神前,藁天神前,와라텐진마에,0,1,北
